LAYER_EXCEPTION	state=226	E=6	Q=47	demand=41	exactcap=36	exactdef=5	layerupper=41	layerexcess=0	gens=3	types=0,1,3,7,0,-1,0;2,5,5,3,0,-1,7;3,6,4,1,1,0,7;4,6,2,2,1,0,7;5,9,4,1,1,1,7;6,9,3,3,1,1,7;7,10,0,1,1,2,4
LAYER_EXCEPTION	state=226	E=6	Q=47	demand=41	exactcap=36	exactdef=5	layerupper=41	layerexcess=0	gens=4	types=0,1,3,7,0,-1,0;2,5,5,3,0,-1,7;3,7,5,1,1,0,7;4,6,2,2,1,0,7;5,8,3,1,1,1,7;6,9,3,3,1,2,7;7,10,0,1,1,3,5
LAYER_EXCEPTION	state=226	E=6	Q=47	demand=41	exactcap=39	exactdef=2	layerupper=41	layerexcess=0	gens=2	types=0,1,3,7,0,-1,0;2,5,5,3,0,-1,8;3,7,5,1,1,0,7;4,6,2,2,1,0,7;6,9,3,5,1,1,7
LAYER_EXCEPTION	state=226	E=6	Q=47	demand=41	exactcap=36	exactdef=5	layerupper=41	layerexcess=0	gens=4	types=0,1,3,7,0,-1,0;2,5,5,3,0,-1,7;3,6,4,1,1,0,7;4,6,2,2,1,0,7;5,8,3,1,1,1,7;6,9,3,2,1,2,7;6,10,4,1,1,3,7;7,10,0,1,1,3,4
LAYER_EXCEPTION	state=226	E=6	Q=47	demand=41	exactcap=39	exactdef=2	layerupper=41	layerexcess=0	gens=3	types=0,1,3,7,0,-1,0;2,5,5,3,0,-1,8;3,6,4,1,1,0,7;4,6,2,2,1,0,7;6,9,3,4,1,1,7;6,10,4,1,1,2,7
LAYER_EXCEPTION	state=226	E=6	Q=47	demand=39	exactcap=37	exactdef=2	layerupper=42	layerexcess=3	gens=3	types=0,1,3,7,0,-1,0;2,5,5,3,0,-1,6;2,6,6,1,0,-1,7;4,6,2,2,1,0,6;6,9,3,4,1,1,6;7,10,0,1,1,2,4
LAYER_EXCEPTION	state=226	E=6	Q=47	demand=41	exactcap=34	exactdef=7	layerupper=42	layerexcess=1	gens=3	types=0,1,3,7,0,-1,0;2,5,5,2,0,-1,5;2,6,6,1,0,-1,8;3,6,4,2,1,0,7;4,6,2,2,1,0,7;6,9,3,1,1,1,7;7,10,1,3,1,2,3
LAYER_EXCEPTION	state=226	E=6	Q=47	demand=41	exactcap=33	exactdef=8	layerupper=41	layerexcess=0	gens=4	types=0,1,3,7,0,-1,0;2,5,5,2,0,-1,5;2,6,6,1,0,-1,8;3,6,4,1,1,0,7;4,6,2,2,1,0,7;4,7,3,1,1,1,7;5,8,3,1,1,2,7;7,10,1,3,1,3,4
LAYER_EXCEPTION	state=226	E=6	Q=47	demand=41	exactcap=35	exactdef=6	layerupper=41	layerexcess=0	gens=4	types=0,1,3,7,0,-1,0;2,5,5,2,0,-1,6;2,6,6,1,0,-1,8;3,6,4,1,1,0,7;4,6,2,2,1,0,7;4,7,3,1,1,1,7;6,9,3,2,1,2,7;7,10,1,2,1,3,4
LAYER_EXCEPTION	state=226	E=6	Q=47	demand=41	exactcap=35	exactdef=6	layerupper=41	layerexcess=0	gens=4	types=0,1,3,7,0,-1,0;2,5,5,2,0,-1,6;2,6,6,1,0,-1,8;3,6,4,1,1,0,7;4,6,2,2,1,0,7;5,8,3,2,1,1,7;6,9,3,1,1,2,7;7,10,1,2,1,3,4
LAYER_EXCEPTION	state=226	E=6	Q=47	demand=41	exactcap=37	exactdef=4	layerupper=41	layerexcess=0	gens=4	types=0,1,3,7,0,-1,0;2,5,5,2,0,-1,7;2,6,6,1,0,-1,8;3,6,4,1,1,0,7;4,6,2,2,1,0,7;5,8,3,1,1,1,7;6,9,3,3,1,2,7;7,10,1,1,1,3,4
LAYER_EXCEPTION	state=226	E=6	Q=47	demand=41	exactcap=39	exactdef=2	layerupper=41	layerexcess=0	gens=2	types=0,1,3,7,0,-1,0;2,5,5,2,0,-1,8;2,6,6,1,0,-1,8;3,6,4,1,1,0,7;4,6,2,2,1,0,7;6,9,3,5,1,1,7
LAYER_EXCEPTION	state=226	E=6	Q=47	demand=41	exactcap=37	exactdef=4	layerupper=41	layerexcess=0	gens=4	types=0,1,3,7,0,-1,0;2,5,5,2,0,-1,7;2,6,6,1,0,-1,8;3,5,3,1,1,0,6;3,6,4,1,1,1,7;4,6,2,1,1,1,7;6,9,3,4,1,2,6;7,10,0,1,1,3,4
LAYER_EXCEPTION	state=226	E=6	Q=47	demand=39	exactcap=38	exactdef=1	layerupper=40	layerexcess=1	gens=2	types=0,1,3,7,0,-1,0;2,4,4,1,0,-1,2;2,5,5,3,0,-1,7;4,6,2,1,1,0,6;5,9,4,1,1,1,6;6,9,3,5,1,1,6
LAYER_EXCEPTION	state=226	E=6	Q=47	demand=39	exactcap=37	exactdef=2	layerupper=39	layerexcess=0	gens=3	types=0,1,3,7,0,-1,0;2,4,4,1,0,-1,2;2,5,5,3,0,-1,7;4,6,2,1,1,0,6;5,8,3,1,1,1,6;6,9,3,4,1,2,6;6,10,3,1,1,2,6
LAYER_EXCEPTION	state=226	E=6	Q=47	demand=41	exactcap=36	exactdef=5	layerupper=41	layerexcess=0	gens=4	types=0,1,3,7,0,-1,0;2,4,4,1,0,-1,3;2,5,5,2,0,-1,7;3,6,4,1,1,0,7;3,7,5,1,1,1,7;4,6,2,1,1,0,7;6,9,3,4,1,2,7;7,10,0,1,1,3,5
LAYER_EXCEPTION	state=226	E=6	Q=47	demand=39	exactcap=35	exactdef=4	layerupper=40	layerexcess=1	gens=4	types=0,1,3,7,0,-1,0;2,4,4,1,0,-1,2;2,5,5,2,0,-1,6;2,6,6,1,0,-1,7;4,6,2,1,1,0,6;4,7,3,1,1,1,6;6,9,3,4,1,2,6;7,10,0,1,1,3,5
LAYER_EXCEPTION	state=226	E=6	Q=47	demand=39	exactcap=36	exactdef=3	layerupper=41	layerexcess=2	gens=4	types=0,1,3,7,0,-1,0;2,4,4,1,0,-1,3;2,5,5,2,0,-1,6;2,6,6,1,0,-1,7;4,6,2,1,1,0,6;5,8,3,2,1,1,6;6,9,3,3,1,2,6;7,10,0,1,1,3,5
LAYER_EXCEPTION	state=226	E=6	Q=47	demand=39	exactcap=38	exactdef=1	layerupper=40	layerexcess=1	gens=3	types=0,1,3,7,0,-1,0;2,4,4,1,0,-1,2;2,5,5,2,0,-1,7;2,6,6,1,0,-1,7;4,6,2,1,1,0,6;5,8,3,1,1,1,6;6,9,3,5,1,2,6
LAYER_EXCEPTION	state=226	E=6	Q=47	demand=41	exactcap=34	exactdef=7	layerupper=41	layerexcess=0	gens=4	types=0,1,3,7,0,-1,0;2,4,4,1,0,-1,4;2,5,5,1,0,-1,5;2,6,6,1,0,-1,8;3,6,4,2,1,0,7;4,6,2,1,1,0,7;4,7,3,1,1,1,7;6,9,3,1,1,2,7;7,10,1,3,1,3,4
LAYER_EXCEPTION	state=226	E=6	Q=47	demand=41	exactcap=34	exactdef=7	layerupper=41	layerexcess=0	gens=3	types=0,1,3,7,0,-1,0;2,4,4,1,0,-1,5;2,5,5,1,0,-1,5;2,6,6,1,0,-1,8;3,6,4,2,1,0,7;4,6,2,1,1,0,7;5,8,3,2,1,1,7;7,10,1,3,1,2,4
LAYER_EXCEPTION	state=226	E=6	Q=47	demand=41	exactcap=36	exactdef=5	layerupper=41	layerexcess=0	gens=4	types=0,1,3,7,0,-1,0;2,4,4,1,0,-1,4;2,5,5,1,0,-1,6;2,6,6,1,0,-1,8;3,6,4,2,1,0,7;4,6,2,1,1,0,7;5,8,3,1,1,1,7;6,9,3,2,1,2,7;7,10,1,2,1,3,4
LAYER_EXCEPTION	state=226	E=6	Q=47	demand=41	exactcap=37	exactdef=4	layerupper=41	layerexcess=0	gens=3	types=0,1,3,7,0,-1,0;2,4,4,1,0,-1,3;2,5,5,1,0,-1,7;2,6,6,1,0,-1,8;3,6,4,2,1,0,7;4,6,2,1,1,0,7;6,9,3,4,1,1,7;7,10,1,1,1,2,4
LAYER_EXCEPTION	state=226	E=6	Q=47	demand=39	exactcap=38	exactdef=1	layerupper=39	layerexcess=0	gens=2	types=0,1,3,7,0,-1,0;2,4,4,1,0,-1,1;2,5,5,2,0,-1,7;2,6,6,1,0,-1,7;3,5,3,1,1,0,6;6,9,3,6,1,1,5
LAYER_EXCEPTION	state=226	E=6	Q=47	demand=39	exactcap=34	exactdef=5	layerupper=40	layerexcess=1	gens=2	types=0,1,3,7,0,-1,0;2,4,4,2,0,-1,3;2,5,5,2,0,-1,7;5,8,3,2,1,0,6;5,9,4,1,1,1,6;6,9,2,4,1,1,6
LAYER_EXCEPTION	state=226	E=6	Q=47	demand=39	exactcap=33	exactdef=6	layerupper=39	layerexcess=0	gens=2	types=0,1,3,7,0,-1,0;2,4,4,2,0,-1,3;2,5,5,2,0,-1,7;5,8,3,3,1,0,6;6,9,2,3,1,1,6;6,10,2,1,1,1,6
LAYER_EXCEPTION	state=226	E=6	Q=47	demand=39	exactcap=32	exactdef=7	layerupper=40	layerexcess=1	gens=4	types=0,1,3,7,0,-1,0;2,4,4,2,0,-1,3;2,5,5,1,0,-1,6;2,6,6,1,0,-1,7;4,7,3,1,1,0,6;5,8,3,2,1,1,6;6,9,2,3,1,2,6;7,10,0,1,1,3,6
LAYER_EXCEPTION	state=226	E=6	Q=47	demand=39	exactcap=35	exactdef=4	layerupper=40	layerexcess=1	gens=3	types=0,1,3,7,0,-1,0;2,4,4,2,0,-1,4;2,5,5,1,0,-1,6;2,6,6,1,0,-1,7;5,8,3,4,1,0,6;6,9,2,2,1,1,6;7,10,0,1,1,2,6
